tachometer_mean,tachometer_median,tachometer_std,tachometer_variance,tachometer_range,tachometer_skewness,tachometer_kurtosis,tachometer_dominant_frequency,acc_under_axial_mean,acc_under_axial_median,acc_under_axial_std,acc_under_axial_variance,acc_under_axial_range,acc_under_axial_skewness,acc_under_axial_kurtosis,acc_under_axial_dominant_frequency,acc_under_radiale_mean,acc_under_radiale_median,acc_under_radiale_std,acc_under_radiale_variance,acc_under_radiale_range,acc_under_radiale_skewness,acc_under_radiale_kurtosis,acc_under_radiale_dominant_frequency,acc_under_tangencial_mean,acc_under_tangencial_median,acc_under_tangencial_std,acc_under_tangencial_variance,acc_under_tangencial_range,acc_under_tangencial_skewness,acc_under_tangencial_kurtosis,acc_under_tangencial_dominant_frequency,acc_over_axial_mean,acc_over_axial_median,acc_over_axial_std,acc_over_axial_variance,acc_over_axial_range,acc_over_axial_skewness,acc_over_axial_kurtosis,acc_over_axial_dominant_frequency,acc_over_radiale_mean,acc_over_radiale_median,acc_over_radiale_std,acc_over_radiale_variance,acc_over_radiale_range,acc_over_radiale_skewness,acc_over_radiale_kurtosis,acc_over_radiale_dominant_frequency,acc_over_tangencial_mean,acc_over_tangencial_median,acc_over_tangencial_std,acc_over_tangencial_variance,acc_over_tangencial_range,acc_over_tangencial_skewness,acc_over_tangencial_kurtosis,acc_over_tangencial_dominant_frequency,microphone_mean,microphone_median,microphone_std,microphone_variance,microphone_range,microphone_skewness,microphone_kurtosis,microphone_dominant_frequency,label
0.002846419166316658,-0.54147,1.5883196302666032,2.5227592478902388,6.2657,2.4922947753951052,4.261692257416953,0.00024000096000384002,0.010528862887115544,0.21443,1.1148180773828587,1.2428193456596135,6.673,-0.7249388720521006,-0.2039748816093221,0.0001000004000016,0.0024715372746514984,0.054517,0.3057219079675371,0.09346588501131124,2.67218,-0.6809151018834532,-0.17402616468175802,0.0001000004000016,0.002127376098044392,0.0072086,0.05894239759148227,0.0034742062338323754,0.61116,-0.39735344382265203,0.29589144183505134,0.0001000004000016,0.0406233425803531,0.095525,2.124308609754278,4.5126870694761525,10.8061,0.05719385033575861,-0.8485092444443061,0.0001000004000016,0.004083775999091198,0.067774,0.18340823544762935,0.033638580830013046,1.23911,-1.5069202056683813,2.2468433772589576,0.0001000004000016,0.0025702684565497456,-0.02387,0.43311811539438294,0.187591301882782,2.5379,0.3113671447921684,-0.5504205173994161,0.0001000004000016,0.01753654066902268,-0.014066,0.14484412561575766,0.020979820725393387,1.32695,0.9325514881532627,0.8246181208087693,0.44253777015108064,horizontal-misalignment
-0.0005486307745230929,-0.64313,1.7025560343383999,2.8986970500620988,6.4136,2.214421473760576,2.940325083781296,0.0005920023680094721,0.01973247161606886,0.12915,0.79229438785191,0.6277303970216328,4.8525,-0.4593980394042142,-0.5731705261525217,0.4409497637990552,0.0005284078097328393,0.018022,0.3248954051077442,0.10555702426012521,2.89,-0.30204134260179527,-0.2638860186989689,0.4409497637990552,0.0010682128778791114,0.00017549,0.16708640738698957,0.027917867533491042,2.0119,0.04847988069854613,0.6679477892041321,0.4409497637990552,-0.13122465507705222,-0.11553,1.539421445891333,2.3698183880701618,7.2981,-0.06426402373127553,-1.1293655389159272,2.8000112000448002e-05,0.0010316091490281966,0.0022195,0.04138058606399665,0.001712352902999834,0.2529,-0.1895792184906857,-0.369454600469004,2.8000112000448002e-05,-0.08032165268777532,-0.073215,0.5342737905471691,0.2854484832656403,3.2601,-0.03030307817223688,-0.9002190246245125,2.8000112000448002e-05,0.013702319251334603,-0.0053284,0.16109633862340783,0.025952030317867678,1.10704,0.5924571404081751,-0.06467125823282727,0.4409497637990552,horizontal-misalignment
0.0010859043172172637,-0.70601,1.76745805357117,3.1239079711335886,6.3736999999999995,2.065180944700307,2.2985049696199944,0.00098000392001568,0.012333961911771244,0.025775,0.5447400406138342,0.29674171184796166,4.6231,-0.243344052621048,0.20377749815053559,0.0029360117440469765,0.000287309720212081,0.015606,0.41313734036592503,0.1706824620046302,3.7271,-0.25045194530591686,0.03435336659789501,0.4406657626630507,0.0006637635719450878,-0.00062094,0.3491908263222463,0.12193423318761318,4.0661000000000005,0.02166127745437197,0.4992859261575613,0.00098000392001568,0.06428270466065586,0.074023,0.6495176476246542,0.4218731745758645,5.0631,-0.06469780455630926,-0.1017972345848075,0.005836023344093376,0.0030928341418237676,0.0038623,0.030319922294501412,0.0009192976879446038,0.190818,-0.09130514798113243,-0.7334782729212783,0.0029360117440469765,0.03924651658503426,0.044177,0.35755863852585945,0.1278481799844662,3.3895,-0.09111405035260854,0.18243831057388338,0.00098000392001568,0.013063911779676717,-0.0071294,0.20557170936115915,0.04225972768966889,1.34055,0.49381717175479856,-0.3181064478574638,0.4406657626630507,horizontal-misalignment
0.00025800630242520887,-0.74305,1.8023461762767048,3.2484517391392584,6.4023,1.9866679107746454,1.978714162101352,0.0012120048480193922,0.011770908242465768,0.035376,0.51549917229381,0.26573939663560325,4.2383,-0.2464618110744057,0.027177045186497217,0.4405977623910496,0.00044030168889035626,0.0049682,0.47434752656507634,0.22500557595840578,4.0203,-0.049861709279199494,-0.18684344510840267,0.4405977623910496,0.0007129657664450659,0.0003168,0.49361296332225874,0.24365375755978153,5.1144,-0.006254658990864311,0.25690002201089257,0.0036360145440581765,0.0107915971771127,-0.0099563,1.0220102921297365,1.0445050372191091,7.045,0.10645396776806813,-0.15955499386865135,8.000032000128001e-05,0.0027340778795187184,0.0043693,0.04063283873646727,0.0016510275837837549,0.29525,-0.28318567358609165,-0.08661672985208702,8.000032000128001e-05,-0.006643458673483734,-0.0049057,0.41102053904470814,0.16893788351660244,3.5936,-0.04038884864424171,-0.021417409296474954,0.0012120048480193922,0.01330138388238193,-0.0069347,0.21438105950926162,0.045959238676313574,1.36392,0.4680402568555048,-0.4030952453610386,0.4405977623910496,horizontal-misalignment
-0.00034509289637158565,-0.53912,1.5817920800470686,2.502066184499632,6.2554,2.508524094723854,4.344722981519754,0.00024000096000384002,0.005568887665393062,0.14542,1.0202654716954678,1.0409416327339756,5.8385,-0.5703662776683665,-0.48413161107568436,0.44085776343105376,2.314091655406645e-05,0.031583,0.2880520737143142,0.0829739971711167,2.48433,-0.47269773169864865,-0.5374356152985484,0.44085776343105376,0.00029514797621310476,0.0022051,0.06102890294969871,0.003724526995243744,1.1162299999999998,-0.14305414460162616,0.18862331318557102,0.44085776343105376,0.01724380982546488,0.11364,1.078371271810892,1.1628845998670405,6.6301000000000005,-0.1930479975969014,-0.4018228420244343,0.0001000004000016,0.004083593403301214,0.044517,0.17946094494334616,0.03220623075995872,1.53551,-0.9123172702558119,1.2750222118974612,0.0001000004000016,0.0031957201785482296,0.0057803,0.1904299460039911,0.036263564335082966,1.35833,0.01941833888573844,-0.3855256884055729,0.0001000004000016,0.01860947464503858,-0.010439,0.1457697987176131,0.02124883421817344,1.19489,0.8876602706775782,0.6891740777066566,0.44085776343105376,horizontal-misalignment
-0.0016058949195796768,-0.64425,1.7023668946119035,2.898053043870576,6.4003,2.2138911497443923,2.9383980146166557,0.0011960047840191361,0.020799207431418523,0.12839,0.7755819304816208,0.6015273308895978,5.012499999999999,-0.4604995809665868,-0.564624773799558,0.4407737630950524,0.0001745669107816429,0.018953,0.3706810060876288,0.1374044082741367,3.3723,-0.32486713425759156,0.18514449677193268,0.4407737630950524,0.0006085757879595516,-0.0012889,0.20316039296063307,0.041274145267918845,2.1082,0.04973436867865115,0.3208493789229041,0.4407737630950524,0.0024592478385133646,0.03728,0.8188590933089077,0.6705302146946864,4.962999999999999,-0.11445869828343777,-0.6159793314245663,4.8000192000768e-05,0.0033378836620434472,0.0058774,0.05188830324136318,0.002692396013267661,0.37784,-0.21809174639337522,-0.36697839503134677,4.8000192000768e-05,-0.0006730651380245534,0.001529,0.2747242130082766,0.07547339321301694,2.1550000000000002,-0.0009050388645495697,-0.3221775174081847,4.8000192000768e-05,0.01451250770209161,-0.0073241,0.1666009228426652,0.027755867492027683,1.13619,0.6540283963210651,0.09875062733494255,0.4407737630950524,horizontal-misalignment
0.0005683712122848501,-0.70726,1.768204473822759,3.12654706124682,6.3871,2.063098492150711,2.2897221494727225,0.00098000392001568,0.01200143910934884,0.022346,0.5607985991450537,0.31449506880305467,4.4697000000000005,-0.16222766168840327,-0.14688683756640186,0.4406297625190501,1.9501884128736363e-05,0.035431,0.623088696839652,0.3882395241293357,7.3376,-0.738001342717123,2.6696160237536075,0.4406297625190501,0.0006062771834699341,-0.00083932,0.41477651538857324,0.17203955771788734,4.1841,0.024277050817868403,0.26690960228967686,0.00098000392001568,0.03431736404896699,0.039091,0.713974510152403,0.5097596011473638,5.3792,-0.026630375829148355,-0.13362461963062477,0.005836023344093376,0.0031850136553010218,0.0037019,0.039379088324156236,0.0015507125972416978,0.29059999999999997,-0.10926300006395656,-0.24057897577720322,0.002796011184044736,0.012233102145608979,0.0084068,0.3759251619897628,0.1413197274170294,3.6471,0.016181682073399456,0.07195335515222867,0.00098000392001568,0.013092856448387398,-0.008614,0.20564343363664295,0.04228922179786837,1.2693400000000001,0.5200757052209735,-0.2906886759764382,0.4406297625190501,horizontal-misalignment
-0.0009421725193700828,-0.73167,1.7875840499452813,3.195456735618774,6.3781,2.0180121203927652,2.1048628687377535,0.002364009456037824,0.012274057072621093,0.032371,0.5583695046000303,0.31177650366728327,5.024900000000001,-0.17649500426832154,0.0744750040518154,0.4405977623910496,-0.0002111807535226154,0.025936,0.5099628057574096,0.2600620632559695,4.7492,-0.4055061779837288,0.5131269609040627,0.4405977623910496,0.00043242686316425266,-0.0024836,0.5067244829095369,0.25676970157993756,5.9969,0.02184904834951616,0.208245461470423,0.003544014176056704,0.041417291236256565,0.16867,1.4256058634815238,2.032352077992901,8.897,-0.2761944160213675,-0.42948696544153364,1.6000064000256e-05,0.005323349220952883,0.0094712,0.05269272604805717,0.002776523378375603,0.44637000000000004,-0.5575583016097501,0.756796159771139,1.6000064000256e-05,0.012516346920816325,0.047336,0.5127296507106226,0.2628916947178371,3.9173,-0.240324921423744,-0.25011728947747347,2.0000080000320003e-05,0.012836489495832382,-0.0089304,0.21356324157874096,0.04560925815361967,1.3093,0.5053042654444163,-0.3543243684066919,0.4405977623910496,horizontal-misalignment
0.001226428346913384,-0.53813,1.5832359961690308,2.506636219565343,6.2268,2.5059577423870465,4.331589429245042,0.00024000096000384002,0.003654806238936556,0.09435,0.9387421213764888,0.8812367704464305,4.8850999999999996,-0.3735531790219767,-0.8898003832947379,0.4409177636710547,-0.00041031852594530376,0.025692,0.3013941749933966,0.09083844871995016,2.10809,-0.341478892875984,-0.8088695651179334,0.4409177636710547,0.00022962645403701624,0.0016142,0.0517636215168164,0.002679472512536218,0.58022,-0.11117314600356437,-0.030287296951182707,0.4409177636710547,-0.032784151119533284,-0.1089,0.9042078689895461,0.8175918703426162,5.444100000000001,0.38446914814911515,-0.2559451571855149,0.00024000096000384002,0.0025296422793699173,0.0029318,0.03702426703223929,0.0013707963492745607,0.21835,-0.04256974370970791,-0.503448731032162,0.00024000096000384002,-0.032393204905720584,-0.053018,0.3004522238643598,0.0902715388250394,2.2058999999999997,0.3506577639979266,-0.0018961969957942415,0.00024000096000384002,0.00815012490487882,-0.01392,0.12113804566700306,0.01467442610802092,0.9045000000000001,0.9011856359478468,0.8399314923425125,0.4409177636710547,horizontal-misalignment
0.0017512568050272192,-0.64276,1.7056378453633418,2.9092004595357035,6.4602,2.2085686658627344,2.9145860459697595,0.0011880047520190081,0.018462349639883763,0.14016,0.8358970359850222,0.6987238547685455,5.7125,-0.507043947233641,-0.4017444561755328,0.44075776303105213,0.0002451567504566018,0.019422,0.35068452863876015,0.12297963862658941,2.9352,-0.20766841731121308,-0.4002496830459892,0.44075776303105213,0.0002917968868131474,-0.00085859,0.18074938943064384,0.03267034177955054,2.02908,0.05901712990533425,0.40184573285705394,0.003536014144056576,0.009352013565305036,0.021443,0.9855983973186484,0.9714042007970883,6.0402000000000005,0.05003762174171674,-0.7926781062429962,3.2000128000512e-05,0.002276104670246281,0.0028291,0.03274168626007668,0.001072018019153294,0.193712,-0.06383348245686053,-0.6070579869862707,3.2000128000512e-05,0.008851064860631837,0.049077,0.48054461574537266,0.23092312772186788,3.0404999999999998,-0.06495240139704311,-0.9463834636477366,3.2000128000512e-05,0.013133002409635237,-0.0086384,0.16649569187920443,0.02772081541433498,1.137,0.6935924558293338,0.20098322041360284,0.44075776303105213,horizontal-misalignment
